CRASH DATE,NUMBER OF PERSONS INJURED
01/09/2025,0
01/09/2025,2
01/09/2025,0
01/09/2025,0
01/09/2025,1
01/09/2025,3
01/09/2025,1
01/09/2025,1
01/09/2025,0
01/09/2025,0
01/09/2025,1
01/09/2025,0
01/09/2025,0
01/09/2025,1
01/09/2025,2
01/09/2025,0
01/09/2025,0
01/09/2025,1
01/09/2025,2
01/09/2025,1
01/09/2025,1
01/09/2025,0
01/09/2025,0
01/09/2025,0
01/09/2025,0
01/09/2025,0
01/09/2025,1
01/09/2025,0
01/09/2025,0
01/09/2025,0
01/09/2025,0
01/09/2025,4
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,5
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,2
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,2
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,1
01/10/2025,4
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,2
01/10/2025,0
01/10/2025,2
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,5
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,2
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,2
01/10/2025,3
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,2
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,2
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,5
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,5
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,2
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,2
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,2
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,1
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/10/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,3
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,4
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,2
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,2
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,2
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,2
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,2
01/11/2025,0
01/11/2025,2
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,1
01/11/2025,2
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,3
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,2
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,2
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,4
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,1
01/11/2025,0
01/11/2025,1
01/11/2025,1
01/11/2025,2
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,2
01/11/2025,1
01/11/2025,0
01/11/2025,2
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,0
01/11/2025,1
01/11/2025,0
01/11/2025,0
01/11/2025,2
01/11/2025,2
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,2
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,2
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,2
01/12/2025,2
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,2
01/12/2025,0
01/12/2025,3
01/12/2025,2
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,2
01/12/2025,0
01/12/2025,1
01/12/2025,4
01/12/2025,2
01/12/2025,1
01/12/2025,1
01/12/2025,4
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,2
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,2
01/12/2025,0
01/12/2025,2
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,2
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,2
01/12/2025,2
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,2
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,1
01/12/2025,1
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,1
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/12/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,2
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,2
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,3
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,5
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,2
01/13/2025,0
01/13/2025,2
01/13/2025,1
01/13/2025,0
01/13/2025,2
01/13/2025,0
01/13/2025,2
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,2
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,3
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,2
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,3
01/13/2025,2
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,2
01/13/2025,0
01/13/2025,3
01/13/2025,0
01/13/2025,0
01/13/2025,2
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,2
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,2
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,2
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,3
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,3
01/13/2025,0
01/13/2025,3
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,3
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,0
01/13/2025,0
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,1
01/13/2025,1
01/13/2025,0
01/13/2025,2
01/13/2025,0
01/13/2025,1
01/13/2025,5
01/13/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,2
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,3
01/14/2025,1
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,3
01/14/2025,1
01/14/2025,1
01/14/2025,2
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,2
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,3
01/14/2025,1
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,2
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,3
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,2
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,2
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,2
01/14/2025,1
01/14/2025,3
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,1
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,1
01/14/2025,0
01/14/2025,2
01/14/2025,0
01/14/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,4
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,2
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,2
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,2
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,2
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,2
01/15/2025,0
01/15/2025,0
01/15/2025,2
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,2
01/15/2025,0
01/15/2025,2
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,2
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,2
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,2
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,2
01/15/2025,0
01/15/2025,3
01/15/2025,0
01/15/2025,3
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,2
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,2
01/15/2025,1
01/15/2025,2
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,2
01/15/2025,2
01/15/2025,0
01/15/2025,0
01/15/2025,2
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,2
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,2
01/15/2025,3
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,0
01/15/2025,1
01/15/2025,1
01/15/2025,1
01/16/2025,2
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,2
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,2
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,3
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,2
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,2
01/16/2025,1
01/16/2025,1
01/16/2025,5
01/16/2025,0
01/16/2025,2
01/16/2025,2
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,2
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,3
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,2
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,8
01/16/2025,5
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,2
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,2
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,2
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,1
01/16/2025,0
01/16/2025,2
01/16/2025,0
01/16/2025,1
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,0
01/16/2025,1
01/16/2025,3
01/16/2025,0
01/16/2025,0
01/17/2025,1
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,1
01/17/2025,0
01/17/2025,2
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,1
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,1
01/17/2025,0
01/17/2025,0
01/17/2025,1
01/17/2025,1
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,1
01/17/2025,0
01/17/2025,1
01/17/2025,1
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,0
01/17/2025,2
01/17/2025,0
01/17/2025,0
01/17/2025,13
01/17/2025,0
01/17/2025,1
01/17/2025,0
